id,link,segment_id,start,end,sentiment,happy,sad,anger,surprise,disgust,fear
213619,https://youtube.com/watch?v=213619,3,72.666,77.428,1.0,1.3333334,0.0,0.0,0.33333334,0.0,0.0
213619,https://youtube.com/watch?v=213619,4,6.995,9.243,0.0,1.0,0.0,0.0,0.0,0.0,0.0
213619,https://youtube.com/watch?v=213619,5,9.24,11.118,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
213619,https://youtube.com/watch?v=213619,6,12.064,20.587,-2.0,0.0,0.6666667,0.0,0.0,0.6666667,0.33333334
213619,https://youtube.com/watch?v=213619,7,21.333,26.863,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
213619,https://youtube.com/watch?v=213619,8,26.521,32.36,-1.3333334,0.0,0.0,0.0,0.0,1.3333334,0.33333334
213619,https://youtube.com/watch?v=213619,9,33.665,43.784,0.33333334,1.3333334,0.0,0.0,0.0,0.0,0.0
213619,https://youtube.com/watch?v=213619,10,43.582,47.346,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
213619,https://youtube.com/watch?v=213619,11,47.394,65.515,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0
214095,https://youtube.com/watch?v=214095,0,1.498,3.945,0.33333334,0.0,0.6666667,0.6666667,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,1,3.603,9.592,0.0,0.0,1.0,0.0,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,2,56.234,64.018,-2.3333333,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,3,65.622,67.5,-2.6666667,0.0,1.0,0.6666667,0.0,1.3333334,0.0
214095,https://youtube.com/watch?v=214095,4,67.169,69.186,-2.3333333,0.0,1.6666666,0.0,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,5,70.361,76.989,-2.0,0.0,0.0,0.6666667,0.0,1.3333334,0.0
214095,https://youtube.com/watch?v=214095,6,76.687,79.463,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,7,9.31,11.657,-1.3333334,0.0,0.6666667,0.6666667,0.0,0.6666667,0.0
214095,https://youtube.com/watch?v=214095,8,12.663,27.9,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,9,28.686,30.674,-1.6666666,0.0,0.0,0.0,0.0,0.6666667,0.0
214095,https://youtube.com/watch?v=214095,10,31.37,36.461,-1.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,11,36.099,40.262,-0.33333334,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,12,40.649,48.224,-1.6666666,0.0,0.0,0.0,0.0,0.33333334,0.0
214095,https://youtube.com/watch?v=214095,13,47.224,50.579,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
214095,https://youtube.com/watch?v=214095,14,50.008,57.234,-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,0,1.558,7.397,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,1,8.153,12.086,-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,2,50.776,56.495,-0.33333334,0.0,1.3333334,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,3,56.573,61.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,4,11.765,16.845,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,5,16.833,22.433,-1.0,0.0,0.6666667,0.0,0.0,0.0,0.33333334
215259,https://youtube.com/watch?v=215259,6,21.941,24.298,2.0,0.0,0.0,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,7,24.127,33.398,1.6666666,0.6666667,0.0,0.0,0.6666667,0.0,0.0
215259,https://youtube.com/watch?v=215259,8,33.485,38.486,1.3333334,1.0,1.3333334,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,9,37.945,41.948,-1.3333334,0.0,1.3333334,0.0,0.0,0.6666667,0.0
215259,https://youtube.com/watch?v=215259,10,41.307,44.752,-1.3333334,0.0,1.6666666,0.0,0.0,0.0,0.0
215259,https://youtube.com/watch?v=215259,11,45.209,51.068,-1.6666666,0.0,0.6666667,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,0,0.0,2.318,0.6666667,0.33333334,0.0,0.33333334,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,1,1.318,2.947,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,2,33.415,36.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,3,36.069,42.357,0.6666667,0.6666667,0.0,0.0,0.33333334,0.0,0.0
215318,https://youtube.com/watch?v=215318,4,42.255,46.887,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,5,48.272,55.597,0.6666667,1.3333334,0.0,0.0,0.33333334,0.0,0.0
215318,https://youtube.com/watch?v=215318,6,54.657,57.712,0.6666667,0.33333334,0.6666667,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,7,57.141,60.257,-1.6666666,0.33333334,0.0,0.0,0.0,1.3333334,0.0
215318,https://youtube.com/watch?v=215318,8,1.947,4.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,9,3.982,9.442,-1.3333334,0.0,0.0,0.0,0.0,0.6666667,0.0
215318,https://youtube.com/watch?v=215318,10,8.442,10.41,-2.6666667,0.6666667,0.6666667,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,11,9.729,12.765,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,12,12.712,16.027,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,13,15.027,22.483,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,14,22.6,25.426,-2.3333333,0.33333334,0.33333334,0.0,0.0,0.0,0.0
215318,https://youtube.com/watch?v=215318,15,24.625,34.385,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,0,0.101,1.46,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,1,0.48,9.592,1.6666666,1.0,0.6666667,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,2,58.728,61.943,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0
216007,https://youtube.com/watch?v=216007,3,61.502,66.981,-1.0,0.0,0.6666667,0.0,0.0,0.6666667,0.0
216007,https://youtube.com/watch?v=216007,4,65.981,81.468,-1.3333334,0.0,0.33333334,0.0,0.6666667,0.6666667,0.0
216007,https://youtube.com/watch?v=216007,5,81.756,83.913,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,6,82.913,89.76,-1.0,0.6666667,0.0,0.0,0.6666667,0.33333334,0.0
216007,https://youtube.com/watch?v=216007,7,88.909,106.172,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,8,106.559,114.523,-0.6666667,0.0,0.0,0.0,0.0,0.6666667,0.0
216007,https://youtube.com/watch?v=216007,9,114.81,123.094,-1.6666666,0.33333334,0.0,0.6666667,0.0,2.0,0.0
216007,https://youtube.com/watch?v=216007,10,122.463,131.405,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,11,130.704,133.52,-0.6666667,0.0,0.33333334,0.0,0.0,0.33333334,0.0
216007,https://youtube.com/watch?v=216007,12,10.897,16.536,-2.3333333,0.0,0.6666667,1.0,0.0,1.3333334,0.0
216007,https://youtube.com/watch?v=216007,13,132.52,134.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,14,135.873,140.504,-2.3333333,0.0,0.0,1.0,0.0,0.6666667,0.0
216007,https://youtube.com/watch?v=216007,15,139.504,142.889,-1.3333334,0.0,0.0,0.6666667,0.6666667,1.0,0.0
216007,https://youtube.com/watch?v=216007,16,142.238,147.528,-1.3333334,0.0,0.0,0.6666667,0.0,1.0,0.0
216007,https://youtube.com/watch?v=216007,17,147.835,150.941,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
216007,https://youtube.com/watch?v=216007,18,149.941,153.634,-1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,19,153.792,156.977,2.0,0.0,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,20,155.977,161.317,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,21,160.317,162.205,-1.6666666,0.0,0.33333334,0.0,0.0,0.6666667,0.0
216007,https://youtube.com/watch?v=216007,22,161.534,163.991,-0.33333334,0.33333334,0.0,0.6666667,1.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,23,17.342,26.254,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,24,163.18,165.547,-2.3333333,0.0,0.0,0.6666667,0.0,1.6666666,0.0
216007,https://youtube.com/watch?v=216007,25,165.036,175.545,-2.6666667,0.0,0.33333334,0.6666667,0.0,1.0,0.0
216007,https://youtube.com/watch?v=216007,26,25.314,32.141,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,27,34.104,37.498,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
216007,https://youtube.com/watch?v=216007,28,36.498,46.558,-1.6666666,0.0,1.0,0.33333334,0.6666667,1.0,0.0
216007,https://youtube.com/watch?v=216007,29,45.837,48.384,-0.6666667,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0
216007,https://youtube.com/watch?v=216007,30,48.411,51.866,-2.0,0.0,0.33333334,0.33333334,0.0,1.3333334,0.0
216007,https://youtube.com/watch?v=216007,31,54.657,59.728,-1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,0,0.0,5.032,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,1,6.048,13.034,-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,2,13.561,20.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,3,20.605,31.382,0.6666667,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334
216097,https://youtube.com/watch?v=216097,4,31.36,46.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,5,46.526,58.012,-0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,6,57.012,59.997,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,7,59.706,86.936,-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
216097,https://youtube.com/watch?v=216097,8,86.724,90.388,-1.6666666,0.33333334,0.0,0.0,0.0,1.0,0.0
21638,https://youtube.com/watch?v=21638,0,0.0,4.454,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0,0.0
21638,https://youtube.com/watch?v=21638,1,3.902,10.32,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
21638,https://youtube.com/watch?v=21638,2,10.767,16.007,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
21638,https://youtube.com/watch?v=21638,3,15.416,24.079,1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
21638,https://youtube.com/watch?v=21638,4,23.658,32.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21638,https://youtube.com/watch?v=21638,5,34.982,53.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21638,https://youtube.com/watch?v=21638,6,53.859,59.698,2.0,0.0,0.0,0.33333334,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,0,0.0,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,1,0.0,3.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,2,47.304,52.634,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,3,51.634,55.767,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,4,54.767,57.762,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,5,56.762,61.185,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
216857,https://youtube.com/watch?v=216857,6,60.185,65.235,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,7,64.754,71.97,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,8,71.229,77.937,-1.0,0.0,0.0,0.0,0.0,0.6666667,0.0
216857,https://youtube.com/watch?v=216857,9,76.937,84.532,-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,10,84.07,91.496,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,11,91.553,95.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,12,4.042,16.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,13,94.626,97.382,-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
216857,https://youtube.com/watch?v=216857,14,96.702,103.359,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,15,18.33,21.724,-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,16,21.113,28.05,-1.3333334,0.0,0.33333334,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,17,27.249,30.594,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,18,29.923,32.111,-0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
216857,https://youtube.com/watch?v=216857,19,31.111,33.667,-0.6666667,0.0,0.0,0.0,0.6666667,0.33333334,0.0
216857,https://youtube.com/watch?v=216857,20,32.827,39.155,-1.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0
216857,https://youtube.com/watch?v=216857,21,38.284,47.117,-2.6666667,0.0,1.0,0.33333334,0.0,0.33333334,0.0
218708,https://youtube.com/watch?v=218708,0,-0.128344671202,1.1410430839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,1,0.1410430839,6.12970521542,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,2,38.9727891156,49.4213151927,0.0,0.0,0.6666667,0.33333334,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,3,48.6009070295,60.7755102041,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,4,60.5238095238,68.1587301587,-1.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0
218708,https://youtube.com/watch?v=218708,5,67.3183673469,84.1623582766,-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,6,83.1623582766,90.4979591837,-0.6666667,0.6666667,0.33333334,0.0,0.33333334,0.6666667,0.0
218708,https://youtube.com/watch?v=218708,7,90.5156462585,95.9854875283,-2.0,0.0,0.6666667,0.0,0.0,1.3333334,0.0
218708,https://youtube.com/watch?v=218708,8,95.5741496599,98.5396825397,-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,9,97.5396825397,100.15600907,-1.6666666,0.0,0.33333334,0.0,0.0,1.0,0.0
218708,https://youtube.com/watch?v=218708,10,99.1959183673,101.183673469,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,11,100.423129252,107.160090703,-0.6666667,0.0,0.0,0.33333334,0.0,0.6666667,0.0
218708,https://youtube.com/watch?v=218708,12,5.16961451247,6.96780045351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,13,106.160090703,108.477097506,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,14,6.86575963719,9.53197278912,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,15,8.53197278912,19.9782312925,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,16,19.8462585034,28.1496598639,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,17,27.1496598639,30.0154195011,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,18,29.0154195011,31.9111111111,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
218708,https://youtube.com/watch?v=218708,19,31.8390022676,38.9151927438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219310,https://youtube.com/watch?v=219310,0,0.45,3.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219310,https://youtube.com/watch?v=219310,1,2.975,20.527,-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
219310,https://youtube.com/watch?v=219310,2,72.277,78.036,-2.0,0.0,0.0,0.0,0.33333334,1.0,0.0
219310,https://youtube.com/watch?v=219310,3,19.836,25.156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219310,https://youtube.com/watch?v=219310,4,24.516,32.55,-1.3333334,0.0,0.0,0.0,0.33333334,1.3333334,0.0
219310,https://youtube.com/watch?v=219310,5,33.146,38.476,-2.3333333,0.0,0.0,0.33333334,0.6666667,1.3333334,0.0
219310,https://youtube.com/watch?v=219310,6,38.414,41.24,-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
219310,https://youtube.com/watch?v=219310,7,40.509,47.735,-1.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0
219310,https://youtube.com/watch?v=219310,8,47.922,55.837,-1.6666666,0.33333334,0.0,0.33333334,0.0,0.6666667,0.0
219310,https://youtube.com/watch?v=219310,9,56.214,70.533,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
219310,https://youtube.com/watch?v=219310,10,70.042,73.008,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
219775,https://youtube.com/watch?v=219775,0,0.0,5.192,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
219775,https://youtube.com/watch?v=219775,1,5.429,18.771,-1.6666666,0.0,0.0,1.0,0.0,0.33333334,0.0
219775,https://youtube.com/watch?v=219775,2,18.928,23.82,-1.3333334,0.0,0.33333334,0.0,0.0,0.6666667,0.0
219775,https://youtube.com/watch?v=219775,3,23.348,25.047,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0
219775,https://youtube.com/watch?v=219775,4,24.526,29.706,0.0,0.0,0.0,1.0,0.0,0.0,0.0
219775,https://youtube.com/watch?v=219775,5,28.706,34.186,-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
219775,https://youtube.com/watch?v=219775,6,33.755,46.069,1.0,0.0,0.0,1.0,0.0,0.0,0.0
219775,https://youtube.com/watch?v=219775,7,47.044,57.483,-1.6666666,0.0,0.0,1.0,0.0,0.33333334,0.0
219775,https://youtube.com/watch?v=219775,8,58.419,69.546,-1.6666666,0.0,0.0,1.0,0.0,0.6666667,0.0
21Kxt5L9OBE,https://youtube.com/watch?v=21Kxt5L9OBE,0,17.172,29.716,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
21Kxt5L9OBE,https://youtube.com/watch?v=21Kxt5L9OBE,1,28.716,37.229,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,0,1.04897959184,2.41814058957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,1,1.41814058957,4.11428571429,0.33333334,0.33333334,0.0,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,2,50.7260770975,52.7936507937,-1.6666666,0.0,0.0,0.33333334,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,3,53.2802721088,66.9514739229,-0.6666667,0.0,0.6666667,1.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,4,66.410430839,74.085260771,-1.0,0.0,0.6666667,1.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,5,73.085260771,76.2902494331,-1.0,0.0,0.0,0.0,0.0,0.6666667,0.0
220134,https://youtube.com/watch?v=220134,6,75.5097505669,81.8575963719,-2.0,0.0,0.0,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,7,81.6757369615,88.4426303855,-1.0,0.0,0.0,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,8,87.4426303855,89.7297052154,-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,9,89.4181405896,102.19138322,-0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,10,3.24399092971,7.00770975057,-1.3333334,0.0,0.0,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,11,102.737868481,104.795464853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,12,104.09478458,111.350566893,-2.3333333,0.0,0.33333334,1.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,13,110.949206349,118.7138322,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0
220134,https://youtube.com/watch?v=220134,14,117.733786848,133.091156463,-2.0,0.0,0.0,1.6666666,0.0,0.33333334,0.0
220134,https://youtube.com/watch?v=220134,15,132.80952381,134.34829932,-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,16,134.725170068,145.433106576,-1.6666666,0.0,0.6666667,1.0,0.6666667,0.6666667,0.0
220134,https://youtube.com/watch?v=220134,17,145.311111111,149.5138322,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,18,148.972789116,164.799092971,-2.6666667,0.0,1.0,1.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,19,164.437641723,167.053968254,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,20,7.05532879819,13.6825396825,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,21,13.3210884354,22.0235827664,1.0,0.0,0.0,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,22,21.2031746032,27.7605442177,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,23,27.5188208617,30.7238095238,-1.3333334,0.0,0.33333334,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,24,29.7238095238,33.5473922902,-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,25,33.9342403628,44.3727891156,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
220134,https://youtube.com/watch?v=220134,26,44.0412698413,51.0975056689,0.0,0.0,0.0,1.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,0,0.45,6.03,0.6666667,0.0,0.0,0.6666667,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,1,5.419,11.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,2,56.433,61.374,0.33333334,0.0,0.0,1.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,3,60.374,67.959,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,4,67.538,76.3,-1.6666666,0.0,0.33333334,0.33333334,0.0,0.6666667,0.0
220200,https://youtube.com/watch?v=220200,5,75.3,77.158,-1.6666666,0.0,0.33333334,0.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,6,12.154,19.4,-2.3333333,0.0,0.6666667,0.0,0.0,0.6666667,0.0
220200,https://youtube.com/watch?v=220200,7,18.559,21.844,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,8,21.443,31.901,-1.3333334,0.0,0.33333334,0.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,9,32.019,36.171,0.0,0.0,0.6666667,0.6666667,0.0,0.33333334,0.0
220200,https://youtube.com/watch?v=220200,10,35.431,37.508,-3.0,0.0,0.33333334,0.6666667,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,11,36.508,40.172,-1.3333334,0.0,0.6666667,0.0,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,12,40.13,42.996,-1.3333334,0.0,0.33333334,0.6666667,0.0,0.0,0.0
220200,https://youtube.com/watch?v=220200,13,41.996,56.136,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,0,0.77,2.229,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,1,1.229,13.583,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,2,59.067,61.614,-2.0,0.0,1.0,0.6666667,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,3,60.683,76.35,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,4,75.56,84.342,1.6666666,0.0,0.0,0.6666667,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,5,83.342,89.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,6,90.067,96.005,-1.3333334,0.0,0.0,1.0,0.0,0.6666667,0.0
220548,https://youtube.com/watch?v=220548,7,95.335,97.931,-2.0,0.0,0.33333334,0.0,0.0,1.0,0.0
220548,https://youtube.com/watch?v=220548,8,97.809,100.695,-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
220548,https://youtube.com/watch?v=220548,9,99.695,107.449,-2.0,0.0,0.33333334,0.6666667,0.33333334,0.0,0.0
220548,https://youtube.com/watch?v=220548,10,107.128,109.465,-1.3333334,0.0,0.6666667,0.6666667,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,11,110.63,131.644,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,12,13.521,19.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,13,131.742,138.07,-2.3333333,0.0,1.6666666,1.0,0.0,1.0,0.0
220548,https://youtube.com/watch?v=220548,14,137.07,150.502,-2.3333333,0.0,0.0,1.6666666,0.0,1.3333334,0.0
220548,https://youtube.com/watch?v=220548,15,150.17,155.061,-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,16,154.061,159.361,-2.0,0.0,0.0,0.6666667,0.0,0.6666667,0.0
220548,https://youtube.com/watch?v=220548,17,20.415,29.477,-2.0,0.0,0.0,0.6666667,0.0,0.0,0.0
220548,https://youtube.com/watch?v=220548,18,29.065,34.834,0.33333334,0.6666667,0.0,0.6666667,0.6666667,0.0,0.0
